,MUV-548,mol_id,smiles
12080,0.0,CID654536,C#CCNc1nc(C(C)C)nc2c1nnn2Cc1ccccc1F
12081,0.0,CID654534,Cc1nn(C)c(C)c1NC(=O)CCSc1nc(-c2ccco2)cc(C(F)(F)F)n1
12082,0.0,CID654533,COCCn1nnnc1C(c1ccccc1OC)N1CCc2ccccc2C1
12083,0.0,CID654531,Cc1ccc(OCC(=O)Nc2nnn(C)n2)c(C)c1
12084,0.0,CID942735,Cc1[nH]c(Nc2ccccc2)nc(=O)c1CCC(C)C
12085,0.0,CID3238569,CCOC(=O)N1CCC(NC(=O)CCc2c(C)nc3c(c(C)nn3C(C)(C)C)c2C)CC1
12086,0.0,CID5307776,COc1ccc(CCNC(=O)c2cc3sc(Cl)cc3n2C)cc1OC
12088,0.0,CID648747,COc1ccc(CN(C2CCCC2)S(=O)(=O)c2ccc(-n3cnnn3)c(OC)c2)cc1OC
12089,0.0,CID650191,O=C(NC1CCCCC1)N(Cc1nc(=O)c2ccccc2[nH]1)C1CCCC1
12090,0.0,CID650198,CCOC(=O)c1c(NC(=O)CSc2nc3c(c(=O)n(C)c(=O)n3C)n2C(C)C)sc(C)c1C
12091,0.0,CID5308496,CCOC(=O)c1ccc(Nc2cc(C)nc3nc(C)nn23)cc1
12092,0.0,CID5308491,CN(C(=O)COc1cc(=O)n(C)c2ccccc12)c1cccc(Cl)c1
12094,0.0,CID3242948,Cc1ccc(NC(=O)CN(C)S(=O)(=O)c2cnc[nH]2)cc1C
12096,0.0,CID3242941,CCN(CC)CCNC(=O)c1nn(-c2ccc(C)cc2)c(=O)c2c1c1ccccc1n2C
12097,0.0,CID3242942,CC(=O)Nc1ccc(NC(=O)Cn2cnc3c(cnn3C(C)(C)C)c2=O)cc1
12098,0.0,CID672077,Cn1c2c(c(=O)n(C)c1=O)CN(Cc1ccco1)CN2
12099,0.0,CID655660,CN(C)CCNC(=O)COc1cccc(Cl)c1
12100,0.0,CID655663,Cc1cc(NC(=O)C2CC2)ncc1NC(=O)C12CC3CC(CC(C3)C1)C2
12101,0.0,CID2948508,C=CCn1c(SCC(=O)NC2CCCCC2)nnc1-c1sc(N)nc1C
12103,0.0,CID2997515,Cn1c(SCC(=O)NCc2ccc(F)cc2)nc2ccccc21
12104,0.0,CID2997517,CCN(CC)S(=O)(=O)c1cccc(C(=O)Nc2cc(C)nn2-c2nc(C)cc(C)n2)c1
12106,0.0,CID2853442,CN1CCN(S(=O)C23CC4CC(CC(C4)C2)C3)CC1
12107,0.0,CID2560398,CC(=O)NCc1ccc(-c2csc(N)n2)s1
12108,0.0,CID2153157,CCCCSc1nc2n(-c3ccc(F)cc3)[nH]cc-2c(=O)n1
12110,0.0,CID2942113,CCC(C)c1ccc(O)c(NC(=O)c2ncn[nH]2)c1
12111,0.0,CID647578,N#CCSc1nnc(COc2cccc3ccccc23)n1-c1cccc(Cl)c1
12113,0.0,CID646627,CC(=O)N(C1=NCCCS1)c1ccccc1F
12114,0.0,CID646629,Cc1ccccc1CCNC(=O)C1CCN(S(=O)(=O)c2ccc(-n3cnnn3)cc2)CC1
12115,0.0,CID2998479,COc1ccc(S(=O)(=O)N2CCCCCC2)cc1C(=O)OCc1c(C)noc1C
12116,0.0,CID648284,COc1ccc(-c2nc3ccccc3c(=O)n2CCCn2ccnc2)cc1
12117,0.0,CID648286,Cc1ccc(NC(=O)C2CC=CCC2C(=O)N2CCCCC2)cc1
12119,0.0,CID717236,O=C(c1cccc(Cl)c1)N1CCN(C(=O)c2ccco2)CC1
12120,0.0,CID647391,CC(Sc1ncc(C#N)c(N)n1)C(=O)Nc1ccccc1
12121,0.0,CID1259788,COc1ccc(-c2cc(C(F)F)n3ncc(C(=O)N4CCSCC4)c3n2)cc1
12122,0.0,CID2982611,COC(=O)C1=C(CSc2nnnn2C)NC(=O)NC1c1cc(C)ccc1C
12123,0.0,CID2869389,c1cncc(-c2noc(C34CC5CC(CC(C5)C3)C4)n2)c1
12124,0.0,CID2745204,O=C(c1cc(-c2cccs2)on1)N1CCCCC1
12125,0.0,CID5308052,CCn1cc(C(=O)Nc2ccc3c(c2)OCCO3)c2cc(OC)c(OC)cc2c1=O
12127,0.0,CID5771730,CCOc1ccc(C2/C(=C(/O)c3ccccc3)C(=O)C(=O)N2CCCN(C)C)cc1OC
12128,0.0,CID1245882,Cc1occc1C(=O)Nc1nnc(C2CCCCC2)s1
12129,0.0,CID2407516,CN(C(=O)CSc1nnc(-c2ccco2)o1)C1CCCCC1
12131,0.0,CID2200389,CCOC(=O)c1cc(NC(=O)CSCCO)ccc1Cl
12132,0.0,CID652601,COc1cccc(C(=O)Nc2cnc(NC(=O)c3ccco3)cc2C)c1
12133,0.0,CID647183,C=C(C)CSC1=C(C#N)C(c2ccccc2Cl)CC(=O)N1
12134,0.0,CID2957809,COCCCNC(CC(=O)Nc1ccc(OC)cc1OC)C(=O)O
12135,0.0,CID690742,CCOc1ccc(/C=N/n2cnnc2)cc1
12136,0.0,CID653050,Cc1cc(C)nc(NCC(O)COc2ccccc2C)n1
12139,0.0,CID662736,CCc1nc(SCc2cc(Cl)ccc2OC)n[nH]1
12140,0.0,CID662739,Cc1ccccc1N1C(=O)C2ON(c3ccccc3)C(c3cccnc3)C2C1=O
12141,0.0,CID2321431,Cc1cc(C)nc(-n2nc(C)c(Sc3ccc(F)cc3)c2N)n1
12143,0.0,CID5310659,CCCCCN/C(C)=C1/C(=O)Oc2ccccc2C1=O
12144,0.0,CID660775,C=CCNc1nc(N)c(C(=O)c2ccc3c(c2)OCO3)s1
12145,0.0,CID660773,COc1ccc(S(=O)(=O)N2CCN(Cc3ccccc3)CC2)cc1
12146,0.0,CID711090,Cc1sc2ncnc(N3CCN(c4ncccn4)CC3)c2c1C
12148,0.0,CID1257315,Cc1c(C)n(C(=O)CN2CCC(C(N)=O)CC2)c2ccccc12
12149,0.0,CID2950710,CC1Cc2ccccc2N1C(=O)c1cnsn1
12150,0.0,CID2315225,O=S(=O)(c1cccc(-n2cnnn2)c1)N1CCOCC1
12151,0.0,CID752432,CCC(=O)Nc1cccc(-c2cn3ccsc3n2)c1
12152,0.0,CID6324553,Cc1ccc2c(c1)=NC(=O)/C(=C1/N=C(C3CCCCC3)ON1)C=2
12153,0.0,CID752437,CC(C)C(=O)Nc1cccc(-c2cn3ccsc3n2)c1
12154,0.0,CID752438,COc1ccccc1C(=O)Nc1cccc(-c2cn3ccsc3n2)c1
12155,0.0,CID752439,CCCC(=O)Nc1cccc(-c2cn3ccsc3n2)c1
12157,0.0,CID665447,CCOC(=O)c1cnn(-c2cc(C)nc3c(-c4ccccc4)cnn23)c1N
12158,0.0,CID2981149,Cc1ccc(NC(=O)CC2SC3=NCCCN3C2=O)c(C)c1
12160,0.0,CID1371669,Cc1ccc(OCC(=O)Nc2ccc(-c3nc4ncccc4o3)cc2)c(C)c1
12165,0.0,CID658040,O=C(CN1C(=O)c2ccccc2S1(=O)=O)c1ccccc1
12166,0.0,CID867847,c1ccc(-c2cc(N3CCCCC3)ncn2)cc1
12167,0.0,CID2168938,COc1ccccc1CCNC(=O)c1cnn2c(C(F)F)cc(C)nc12
12169,0.0,CID781174,O=C(Nc1cccc(F)c1)Nc1ccccn1
12170,0.0,CID2927222,COc1cc(C(=O)Nc2cc(C)c(OCC(=O)N3CCOCC3)c(C)c2)cc(OC)c1OC
12172,0.0,CID2110867,Cc1cc(C)nc(-n2nc(C)c3c(C(F)F)cc(C)nc32)n1
12173,0.0,CID3237746,CCOC(=O)c1c(C)c(C(=O)Nc2ccc(N(C)C)cc2)c(C)n1CC
12174,0.0,CID3237744,Cc1ccccc1-c1nc(CS(=O)CC(=O)NCCCN(C)c2ccccc2)c(C)o1
12175,0.0,CID1913502,O=C(NCCO)c1ccc(-c2nnc(N3CCOCC3)c3ccccc23)cc1
12176,0.0,CID659949,Cc1nc(C(C)(C)O)n(-c2ccccc2)n1
12178,0.0,CID3236293,CCCCn1c(SCC(=O)Nc2cc(C)on2)nc2ccsc2c1=O
12180,0.0,CID3236297,Cc1cc(NC(=O)CSc2nc3ccsc3c(=O)n2Cc2ccccn2)n[nH]1
12181,0.0,CID654697,CCCOc1ccc(CSc2nnc(CCC)n2N)cc1
12182,0.0,CID793874,COC(=O)CSc1nnnn1-c1ccccc1
12183,0.0,CID793873,N#C/N=C1\CCCCCN1CC(N)=O
12184,0.0,CID997370,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccc(Cl)cc1
12185,0.0,CID2571477,CCOc1ccc(NC(=O)COC(=O)Cn2cnnn2)cc1OCC
12186,0.0,CID1265263,Clc1ccc(-c2nnc(SCc3nc(-c4ccccc4)no3)o2)cc1
12187,0.0,CID98319,CC1(C(=O)O)CCC(C(=O)Nc2ccccc2)C1(C)C
12188,0.0,CID974207,NC(=O)CSc1nnc(-c2cnccn2)n1-c1ccccc1
12189,0.0,CID2408766,c1ccc2[nH]c(SCc3ccc(-c4nnco4)cc3)nc2c1
12190,0.0,CID1299194,CCOC(=O)c1ccc(NC(=O)CSc2nnc(-c3cccs3)n2CC)cc1
12191,0.0,CID939372,CON(C)c1nc(Oc2ccc(=O)[nH]n2)nc(N(C)C)n1
12192,0.0,CID829482,Cc1sc2nc(SCC(=O)NCc3ccco3)[nH]c(=O)c2c1C
12193,0.0,CID2955389,CN(c1ccccc1C(=O)NCC1CCCO1)S(C)(=O)=O
12195,0.0,CID653545,CCOC(=O)C1CCN(S(=O)(=O)c2ccc(C(=O)OC)cc2)CC1
12196,0.0,CID873523,CC(=O)Nc1nc(-c2ccccc2)nc(C)c1C(C)=O
12197,0.0,CID2334885,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N1CCCc2ccccc21
12199,0.0,CID3238245,O=C(CCNS(=O)(=O)c1cccc2nsnc12)N1CC(=O)N(CCc2ccccc2)C(=O)C1
12202,0.0,CID747912,CC(=O)c1c(NCc2ccccc2)nc(=O)n(-c2ccccc2)c1C
12203,0.0,CID659531,N#CCCN1CCn2c1nc1ccccc12
12204,0.0,CID659530,COc1ccc(NC(=O)Nc2nnc(C(C)C)s2)cc1
12205,0.0,CID659532,N#Cc1c(SCC(N)=O)nc(-c2ccccc2)c2c1CCCC2
12207,0.0,CID659538,COc1ccc(CCNc2nc3c(c(=O)n(C)c(=O)n3C)n2C)cc1OC
12209,0.0,CID1008238,CCn1ccc(C(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3OC)cc2)n1
12213,0.0,CID2233506,COC(=O)c1ccc(Cl)c(NC(=O)CN2CCCC2)c1
12214,0.0,CID3239534,Cc1cccc(N2CCN(C(=O)C3CCN(S(=O)(=O)c4cnc[nH]4)CC3)CC2)c1C
12216,0.0,CID2190946,CC(=O)NCCOc1nc(N(C)C)nc(N(C)C)n1
12217,0.0,CID652522,COc1ccc(C(=O)CSc2nnc(Cc3ccccc3)o2)cc1
12218,0.0,CID2999666,CSCCC(NC(=O)C1CC1)c1nc2ccccc2[nH]1
12219,0.0,CID649452,COc1ccccc1C(=O)N1CCN(c2nc3cc(C)c(C)cc3cc2C#N)CC1
12220,0.0,CID649454,O=C(NCc1cccs1)C1CCCN1C(=O)Nc1ccccc1
12221,0.0,CID654334,CC(C)N(C(=O)N1CCC(c2nc(-c3ccncc3)no2)CC1)C(C)C
12224,0.0,CID650837,O=C(NC1CCCC1)c1ccc2nc[nH]c2c1
12225,0.0,CID650833,CCOCCn1c(N2CCN(c3ccccc3)CC2)nc2c1c(=O)n(C)c(=O)n2C
12227,1.0,CID648322,O=C(CSc1n[nH]c(-c2ccncc2)n1)c1ccccc1
12229,0.0,CID663763,Cc1cccc2cc(COC(=O)C(C)(C)C)c(=O)[nH]c12
12231,0.0,CID751496,Cn1cc(S(=O)(=O)CC(=O)NC2CCCCC2)c2ccccc21
12232,0.0,CID626848,CCCCn1c(-c2ccccc2)nc2c(=O)n(C)c(=O)[nH]c21
12233,0.0,CID1257433,Cc1nc2ccccc2c(=O)n1NS(C)(=O)=O
12234,0.0,CID739909,Cc1c(Cl)cccc1NC(=O)CCN1CCCCC1
12235,0.0,CID1509786,Cc1cc(C)n(-c2nc3ccccc3n3nnnc23)n1
12236,0.0,CID891939,Cc1ccc(CNc2oc(-c3cccs3)nc2C#N)cc1
12237,0.0,CID666603,Cc1nn(-c2ccc(F)cc2)c2nc(N)c(C#N)c(-c3cccs3)c12
12238,0.0,CID1285995,CC/N=C1\SCC(=O)N1c1ccc(OC)cc1
12239,0.0,CID1288674,COc1ccc(Nc2oc(COc3ccc(Cl)cc3)nc2C#N)cc1
12240,0.0,CID3245822,Cc1ccc2nc3ccc(N4CCN(C)CC4)nn3c(=O)c2c1
12241,0.0,CID3245823,CN(C)c1nccc(Nc2ccccc2)c1C#N
12242,0.0,CID3245828,COc1ccccc1-c1cc(C(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)no1
12243,0.0,CID756386,COCc1cc(C)nc(Nc2ccccc2C)c1C#N
12244,0.0,CID1089055,Cc1ccc2c(c1)c(-c1ccccc1)nc1nncn12
12245,0.0,CID3000168,Cc1cc(C)n2cc(CSc3ncccc3C(=O)O)nc2n1
12246,0.0,CID3000169,N#CCCn1c(SCC(=O)NCC2CCCO2)nc2ccccc21
12247,0.0,CID3000166,CC(Sc1nncn1C)C(=O)Nc1ccccc1-c1ccccc1
12250,0.0,CID1523649,CCOC(=O)c1c(C)oc2c1c1c(c3ccccc32)OCN(Cc2cccnc2)C1
12251,0.0,CID2997780,C1=CCC(/C=N/n2cnnc2)CC1
12252,0.0,CID5389837,CC1(C)c2ccccc2N2CCC(=O)NC21/C=C/c1ccco1
12255,0.0,CID662677,c1ccc(OCc2nn3c(-c4ccco4)nnc3s2)cc1
12256,0.0,CID2235691,O=S(=O)(c1ccc2ccccc2c1)N1CCN(S(=O)(=O)N2CCOCC2)CC1
12258,0.0,CID1097852,N=c1n(CCOc2ccccc2)c2ccccc2n1CCN1CCOCC1
12259,0.0,CID2348061,O=C(CSc1nc2ccccc2s1)N1CCN(C(=O)c2ccco2)CC1
12260,0.0,CID1017393,Cc1c(NC(=O)Cn2cnc3c(=O)n(C)c(=O)n(C)c32)cccc1-c1nc2ccccc2o1
12261,0.0,CID5054112,CC(=O)N1CCN=C1SCc1ccccc1Cl
12262,0.0,CID79437,Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O
12263,0.0,CID741690,COc1ccc(Cl)cc1S(=O)(=O)n1cnc2ccccc21
12264,0.0,CID659045,CC(=O)c1ccc(-c2nc3ccccc3n2C)o1
12265,0.0,CID3236314,CCCNC(=O)Cc1ncn[nH]1
12268,0.0,CID2909387,CCN(CC)C(=O)C(C)N(C#N)c1nc(NC(C)C)nc(NC(C)C)n1
12270,0.0,CID1332751,CCN(CC)S(=O)(=O)c1ccc(Cl)c(C(=O)NC2CCCC2)c1
12271,0.0,CID647107,COc1ccccc1-n1c(SCC(N)=O)nnc1-c1ccccc1
12272,0.0,CID647106,Cc1sc(NC(=O)COc2cccc(-n3cnnn3)c2)c(C#N)c1C
12273,0.0,CID647104,O=C(CC1Nc2ccccc2NC1=O)NC1CCCCC1
12276,0.0,CID3241801,C=CCn1c(NC(=O)c2ccc(C)cc2)c(C#N)sc1=N
12277,0.0,CID2555233,Cc1occc1-c1nnc(SCC(=O)c2c[nH]c3ccccc23)n1C
12278,0.0,CID3243402,CCOC(=O)CNc1c(-c2ccc(Cl)cc2)nc2cnccn12
12279,0.0,CID3243403,O=C(NCCCN1CCOCC1)c1csc2c1CCCC2
12280,0.0,CID2123860,CCn1c(CSc2nnc3ccccn23)nc2cc(C(=O)O)ccc21
12281,0.0,CID777322,Cc1nc(Nc2nc(=O)cc(-c3ccccc3)[nH]2)nc2ccccc12
12282,0.0,CID650584,Cc1cccc(N(CC(N)=O)C2SC(=O)N(c3ccccc3)C2=O)c1
12283,0.0,CID970101,Cn1c(=O)c2ncn(CC(=O)NCCC3=CCCCC3)c2n(C)c1=O
12285,0.0,CID2614045,CCCn1c(C)cc(C(=O)COc2ncnc3sccc23)c1C
12286,0.0,CID2617582,CCSc1nnc(-c2cccc(S(=O)(=O)N(C)C)c2)n1-c1cc(OC)ccc1OC
12287,0.0,CID5308658,CC(=O)c1ccc(Nc2cc(C)nc3nc(C)nn23)cc1
12288,0.0,CID5308654,Cn1c(C(=O)N2CCN(c3ccccn3)CC2)cc2c(=O)n(C)c3ccccc3c21
12289,0.0,CID658583,COC(=O)CN1C(=O)N(c2ccccc2)C(N(O)C(=O)Nc2ccccc2)C1(C)C
12291,0.0,CID658580,Cc1cccc(N2CC3=C(C2=O)C(c2ccccc2)NC(=O)N3C)c1
12292,0.0,CID5310868,O=C1NC(=O)N(Cc2ccccc2)C(=O)/C1=C\NCCCO
12293,0.0,CID5310864,C/C(NC(=O)c1ccccc1)=C1/C(=O)CC2C1C2(C)C
12294,0.0,CID5309308,O=C(Cn1cc2c(n1)CCCCC2)NCc1ccccc1
12295,0.0,CID5309303,Cc1cccc(NC(=O)C2CCN(S(=O)(=O)c3cccc4cccnc34)CC2)n1
12296,0.0,CID5309304,O=C(NCC1CCCO1)C1CCN(S(=O)(=O)c2cccc3cccnc23)CC1
12297,0.0,CID1246759,CC(=O)Nc1cccc(NC(=O)c2ccc(C)o2)c1
12298,0.0,CID664367,Cc1cccc2cc(COC(=O)c3ccccc3)c(=O)[nH]c12
12300,0.0,CID580158,O=C(NCCOc1ccc(Cl)cc1)C1CC(=O)N(c2ccc(F)cc2)C1
12301,0.0,CID753711,Cc1ccnn2c(-c3ccccc3)c3c(=O)n(C)c(=O)n(C)c3c12
12302,0.0,CID3239473,Cc1cc(C)cc(N(C(=O)c2ccc3c(c2)OCO3)C2C=CS(=O)(=O)C2)c1
12303,0.0,CID3239476,CCc1c(C)nc2c(C#N)c[nH]n2c1=O
12305,0.0,CID664990,N#Cc1nc(-c2ccco2)oc1NCCCn1ccnc1
12306,0.0,CID664997,CCOCCn1c(N2CCN(c3ccc(OC)cc3)CC2)nc2c1c(=O)n(C)c(=O)n2C
12307,0.0,CID664999,Cc1ccc2c(c1)[nH]c1c(=O)n(CCCN3CCOCC3)cnc12
12308,0.0,CID3636450,COc1cc(C(c2sc3nc(C)nn3c2O)N2CCOCC2)cc(OC)c1OC
12309,0.0,CID748005,Cn1nnc(-c2ccc(OCc3ccccc3F)cc2)n1
12310,0.0,CID715192,Cc1cc(C)n2nc(S(=O)(=O)NCCc3ccccc3)nc2n1
12312,0.0,CID664371,COc1ccc(-c2cc(C(N)=O)nc(N3CCCCCC3)n2)cc1
12313,0.0,CID661822,COc1cccc(NC(=O)C2CC(=O)n3cnnc3S2)c1
12314,0.0,CID881067,CC(=O)Nc1cc(NC(=O)CCCC(=O)O)ccc1Cl
12315,0.0,CID2201674,Cc1nn(C(C)(C)C)c(OC(=O)c2cccs2)c1S(=O)(=O)c1ccccc1
12316,0.0,CID664483,CCc1nnc(NC(=O)CCC(=O)NC2CCCCC2)s1
12318,0.0,CID3244451,O=C(O)C1C2C=CC(C2)C1C(=O)N1CCN(CCO)CC1
12319,0.0,CID3244452,COc1ccc(S(=O)(=O)NCc2ccc(C(=O)O)cc2)cc1
12320,0.0,CID3244455,COc1ccc(NC(=O)C(c2ccc(OC)cc2)N(C)C(=O)c2cnccn2)cc1
12323,0.0,CID4119232,CCCC(=O)NCCc1cc2c(C)ccc(C)c2[nH]c1=O
12327,0.0,CID661041,COc1ccccc1-c1nc(SCc2ccccn2)n[nH]1
12329,0.0,CID3000082,O=S(=O)(c1ccc(OCC(O)CN2CCc3ccccc3C2)cc1)N1CCOCC1
12330,0.0,CID5389116,CC1N/C(=C\C(=O)c2ccccc2)N(O)C1(C)C
12331,0.0,CID2422597,O=C(Cn1nnc(-c2ccccc2)n1)OCc1csc(-c2ccccc2)n1
12332,0.0,CID660318,O=C(Nc1cccc(Cl)c1)c1c(O)n(Cc2ccco2)c2c(c1=O)CCCC2
12333,0.0,CID660310,Cc1n[nH]c(=O)nc1NCc1ccc(Cl)cc1
12335,0.0,CID684453,N#Cc1cnn(CC2CCCCC2)c1N
12336,0.0,CID977351,S=c1nc(C2CC2)[nH]c2ccccc12
12337,0.0,CID658216,N#Cc1c2n(c3c(=O)n(Cc4ccccc4Cl)cnc13)CCCC2
12338,0.0,CID976403,CC(C)(C)N1C(=O)c2ccc(C(=O)NCc3ccco3)cc2C1=O
12339,0.0,CID2788215,COC(=O)c1cccc(NC(=O)C(C)N2C(=O)c3ccccc3C2=O)c1
12340,0.0,CID658218,CCSc1nc(N2CCOCC2)c2ccccc2n1
12343,0.0,CID3237949,CCCS(=O)(=O)N1CCCC(C(=O)NCC2CCCO2)C1
12344,0.0,CID2314714,COC(=O)c1nc(NC(=O)c2ccc(Cl)cc2)n[nH]1
12345,0.0,CID2314716,COC(=O)c1nc(NC(=O)C(C)C)n[nH]1
12346,0.0,CID2081542,Cc1cc(C(=O)COc2ncnc3sccc23)c(C)n1C
12347,0.0,CID2091316,COC(=O)c1ccccc1S(=O)(=O)Nc1ccc2cn[nH]c2c1
12348,0.0,CID2888583,Cc1cc(=O)n2[nH]c(-c3ccccc3Cl)cc2n1
12349,0.0,CID220776,c1ccc(-n2ncc3c(NCc4ccco4)ncnc32)cc1
12351,0.0,CID645001,COc1ccc(NC(=O)CSc2nc(=O)cc(NS(=O)(=O)c3ccccc3)[nH]2)cc1
12352,0.0,CID972407,COc1nc(Oc2ccc(=O)[nH]n2)nc(N2CCOCC2)n1
12353,0.0,CID661574,Cn1c(=S)[nH]c2cccnc21
12354,0.0,CID2496855,CCN1CCc2nc(NC(=O)Cc3ccc4c(c3)OCCO4)sc2C1
12355,0.0,CID2999433,CC(C)CC(C(=O)NCc1ccccn1)N1C(=O)c2ccccc2C1=O
12356,0.0,CID3239103,O=C(NCCN1CCOCC1)c1cc(-c2ccco2)on1
12358,0.0,CID3242652,COc1cccc(-n2nnc3c(=O)n(Cc4ccc(C)cc4)cnc32)c1
12359,0.0,CID3238854,CCC(=O)NC(C)c1nc2ccccc2n1C
12360,0.0,CID3238853,CCCn1c(=S)[nH]c2cc(C(=O)N3CCN(c4ccccc4OC)CC3)ccc2c1=O
12361,0.0,CID3238858,COc1ccc(Cl)cc1N(C)C(=O)CCc1nc(-c2ccc(C)cc2)no1
12362,0.0,CID665593,COc1ccc(C2CC(=O)c3cnc(N4CCN(Cc5ccccc5)CC4)nc3C2)cc1
12363,0.0,CID2142327,O=C1CN(C(=O)c2cccs2)c2ccccc2N1
12364,0.0,CID829881,CSc1nnc(-c2cccs2)n1-c1ccccc1
12365,0.0,CID2998745,Cc1cc(C(=O)CN2C(=O)c3ccccc3C2=O)c(C)n1Cc1cccs1
12367,0.0,CID2077582,NC(=O)CSc1nc2scc(-c3ccco3)c2c(=O)n1-c1ccccc1
12368,0.0,CID2077586,CCn1c(SCCOc2ccc(Cl)cc2)nnc1-c1cccs1
12369,0.0,CID57469,CC(C)Cn1cnc2c(N)nc3ccccc3c21
12370,0.0,CID2302032,Cc1c(C(=O)Nn2cnnc2)oc2ccccc12
12371,0.0,CID828752,CSc1nc(-c2ccco2)nn1S(=O)(=O)c1ccc(C)cc1
12372,0.0,CID828750,CSc1nc(-c2ccco2)nn1S(C)(=O)=O
12373,0.0,CID5309405,COc1ccc(-n2c(Cc3cccn3C)nnc2SCC(=O)NCc2ccccc2Cl)cc1
12374,0.0,CID5309400,CCOc1ccccc1NC(=O)C1CCN(S(=O)(=O)c2c(C)nn(C)c2C)CC1
12375,0.0,CID596005,O=S(=O)(c1cccc2nsnc12)N1CCN(c2ncccn2)CC1
12376,0.0,CID791043,COCc1cc(C)nc(Nc2cc(C)ccc2C)c1C#N
12377,0.0,CID4215541,Cc1cccc(CN2CCN(CC(=O)NCc3ccc(F)cc3)C2=O)c1
12378,0.0,CID2951118,Cc1ccc(S(=O)(=O)NC(C)C(=O)Nc2ccc(C(N)=O)cc2)cc1
12380,0.0,CID663336,CCn1c(SCC(=O)Nc2ccc3c(c2)OCCO3)nnc1-c1ccccn1
12381,0.0,CID663334,c1ccc(-c2nnc3n2N=C(c2ccc4c(c2)OCO4)CS3)nc1
12382,0.0,CID663331,CN(C)C(=O)COn1c(SCC(=O)N(C)C)nc2ccccc2c1=O
12383,0.0,CID648990,O=S(=O)(Nc1nc2ccccc2[nH]1)c1ccccc1
12384,0.0,CID5308753,CCOC(=O)N1CCN(c2c(Nc3cc(C)[nH]n3)c(=O)c2=O)CC1
12385,0.0,CID5308756,Cc1ccc(N2C(=O)c3ccccc3C2Nc2cccnc2)nc1
12386,0.0,CID3239930,O=C(CCn1c(=S)[nH]c2ccccc2c1=O)NCC1CCCO1
12387,0.0,CID3239936,Cc1cccn2c(=O)c3cc(C(=O)NCCCN4CCCC4=O)n(C)c3nc12
12388,0.0,CID667526,S=c1[nH]nc(Cc2ccccc2)n1-c1ccccc1
12389,0.0,CID655140,COC(=O)CSc1nnc(-c2cccnc2)n1-c1cc(OC)cc(OC)c1
12390,0.0,CID655142,CCCC(=O)Nc1ccccc1N1CCN(C(=O)c2ccccc2)CC1
12392,0.0,CID655147,CCC(=O)Nc1ccc(NC(=O)c2ccco2)cc1
12393,0.0,CID980411,O=c1nc(N2CCOCC2)ccn1-c1nc(-c2ccccc2)oc1-c1ccccc1
12398,0.0,CID665963,COc1ccccc1NC(=O)CCSc1nnnn1C
12399,0.0,CID716043,O=C(O)CN(Cc1ccco1)S(=O)(=O)c1ccccc1
12400,0.0,CID661397,COc1ccc2oc(C(=O)C3CC3)c(N)c2c1
12403,0.0,CID786378,CN(C)c1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1
12406,0.0,CID2594412,O=C(CCCn1c(=O)oc2ccccc21)Nc1cccnc1
12408,0.0,CID2971106,CCOc1ccc(-c2csc(NC(=O)C3CCCO3)n2)cc1
12409,0.0,CID3244797,O=C(CCn1cccc1)NCc1ccc(Cl)cc1
12410,0.0,CID3244794,O=C(CCCNS(=O)(=O)c1cccc2nsnc12)NCc1ccc(F)cc1
12411,0.0,CID3246741,CCNc1nc(N)nc(Oc2ccc(OCC)nn2)n1
12412,0.0,CID3241679,O=C(NC1CCCCCC1)C1c2ccccc2C(=O)N1Cc1cccnc1
12413,0.0,CID2542208,O=C(c1nc(-c2ccccc2)n(-c2ccccc2)n1)N1CCCCCC1
12414,0.0,CID2873677,O=C1CCC(C(=O)Nc2cccc3ccccc23)N1
12415,0.0,CID2575386,Cc1ccc(CNC(=O)CSc2nc3ccccc3c(=O)n2CCCO)cc1
12417,0.0,CID758954,Cc1[nH]c(=O)[nH]c(=O)c1S(=O)(=O)N1CCOCC1
12418,0.0,CID877833,Oc1cnc2ccccc2c1CN1CCOCC1
12419,0.0,CID790317,O=C(Nc1ccc(Cl)cn1)c1cccc(F)c1
12420,0.0,CID3240748,COc1ccc(N2C(=O)C3CCCN3C2c2ccc(C)o2)cc1Cl
12421,0.0,CID662271,Cc1cc(C)n(-c2nc(-n3nc(C)cc3C)c3c4c(sc3n2)COC(C)(C)C4)n1
12422,0.0,CID656143,COc1ccccc1C(=O)Nc1nnn(C)n1
12423,0.0,CID656145,CCn1c(SCc2cc(=O)[nH]c3ccccc23)nc2c1c(=O)n(C)c(=O)n2C
12426,0.0,CID657816,Cn1cnc2c(N3CCCCC3)nccc21
12427,0.0,CID712025,CC1(C)Cc2noc(N)c2C(C)(C)N1OC(=O)c1ccco1
12428,0.0,CID2194000,CCCn1nnc(NC(=O)c2ccc(OCC)c(Cl)c2)n1
12429,0.0,CID3240747,Cc1cc(N2C(=O)C3CCCN3C2c2ccccc2)no1
12430,0.0,CID700071,C=CCn1c(N(C)C)nc2c1c(=O)[nH]c(=O)n2C
